,model,category,language,frame_type,instance,prompt,total_logprob,avg_logprob
4699,google/gemma-3-12b-it,women's clothing,en,indefinite_prod,kimono,Name an example of a women's clothing: ___,-13.3125,-13.3125
4700,google/gemma-3-12b-it,women's clothing,en,indefinite_prod,leggings,Name an example of a women's clothing: ___,-10.0,-10.0
4701,google/gemma-3-12b-it,women's clothing,en,indefinite_prod,lingerie,Name an example of a women's clothing: ___,-13.3125,-13.3125
4702,google/gemma-3-12b-it,women's clothing,en,indefinite_prod,pantsuit,Name an example of a women's clothing: ___,-12.3125,-6.15625
4703,google/gemma-3-12b-it,women's clothing,en,indefinite_prod,pantyhose,Name an example of a women's clothing: ___,-14.3193359375,-4.773111979166667
4704,google/gemma-3-12b-it,women's clothing,en,indefinite_prod,skirt,Name an example of a women's clothing: ___,-4.40625,-4.40625
4705,google/gemma-3-12b-it,women's clothing,en,indefinite_prod,stiletto,Name an example of a women's clothing: ___,-17.2412109375,-8.62060546875
4706,google/gemma-3-12b-it,women's clothing,en,indefinite_prod,stockings,Name an example of a women's clothing: ___,-10.9375,-10.9375
4707,google/gemma-3-12b-it,women's clothing,en,indefinite_prod,tiara,Name an example of a women's clothing: ___,-13.761474609375,-6.8807373046875
4708,google/gemma-3-12b-it,women's clothing,en,indefinite_prod,tube top,Name an example of a women's clothing: ___,-15.5947265625,-7.79736328125
4709,google/gemma-3-12b-it,women's clothing,en,indefinite_prod,veil,Name an example of a women's clothing: ___,-15.1875,-15.1875
4710,google/gemma-3-12b-it,Tier,ger,generic,Ameise,Ein Beispiel für Tier ist ___.,-19.2890625,-9.64453125
4711,google/gemma-3-12b-it,Tier,ger,generic,Biene,Ein Beispiel für Tier ist ___.,-19.046875,-9.5234375
4712,google/gemma-3-12b-it,Tier,ger,generic,Schmetterling,Ein Beispiel für Tier ist ___.,-19.673828125,-6.557942708333333
4713,google/gemma-3-12b-it,Tier,ger,generic,Krähe,Ein Beispiel für Tier ist ___.,-22.375,-11.1875
4714,google/gemma-3-12b-it,Tier,ger,generic,Ente,Ein Beispiel für Tier ist ___.,-15.7109375,-7.85546875
4715,google/gemma-3-12b-it,Tier,ger,generic,Adler,Ein Beispiel für Tier ist ___.,-16.625,-16.625
4716,google/gemma-3-12b-it,Tier,ger,generic,Frosch,Ein Beispiel für Tier ist ___.,-20.890869140625,-6.963623046875
4717,google/gemma-3-12b-it,Tier,ger,generic,Kolibri,Ein Beispiel für Tier ist ___.,-16.666015625,-8.3330078125
4718,google/gemma-3-12b-it,Tier,ger,generic,Leguan,Ein Beispiel für Tier ist ___.,-27.75,-13.875
4719,google/gemma-3-12b-it,Tier,ger,generic,Eidechse,Ein Beispiel für Tier ist ___.,-18.56201171875,-4.6405029296875
4720,google/gemma-3-12b-it,Tier,ger,generic,Eule,Ein Beispiel für Tier ist ___.,-15.90625,-7.953125
4721,google/gemma-3-12b-it,Tier,ger,generic,Papagei,Ein Beispiel für Tier ist ___.,-17.266693115234375,-5.755564371744792
4722,google/gemma-3-12b-it,Tier,ger,generic,Möwe,Ein Beispiel für Tier ist ___.,-21.375,-10.6875
4723,google/gemma-3-12b-it,Tier,ger,generic,Schlange,Ein Beispiel für Tier ist ___.,-16.0076904296875,-8.00384521484375
4724,google/gemma-3-12b-it,Tier,ger,generic,Spinne,Ein Beispiel für Tier ist ___.,-19.557373046875,-9.7786865234375
4725,google/gemma-3-12b-it,Tier,ger,generic,Geier,Ein Beispiel für Tier ist ___.,-24.6875,-12.34375
4726,google/gemma-3-12b-it,Tier,ger,generic,Wespe,Ein Beispiel für Tier ist ___.,-27.375,-13.6875
4727,google/gemma-3-12b-it,Tier,ger,generic,Wurm,Ein Beispiel für Tier ist ___.,-13.875,-6.9375
4728,google/gemma-3-12b-it,Tier,ger,generic,Käfer,Ein Beispiel für Tier ist ___.,-15.638671875,-7.8193359375
4729,google/gemma-3-12b-it,Tier,ger,generic,Libelle,Ein Beispiel für Tier ist ___.,-18.390625,-9.1953125
4730,google/gemma-3-12b-it,Tier,ger,generic,Flamingo,Ein Beispiel für Tier ist ___.,-18.125,-18.125
4731,google/gemma-3-12b-it,Tier,ger,generic,Falke,Ein Beispiel für Tier ist ___.,-19.125,-9.5625
4732,google/gemma-3-12b-it,Tier,ger,generic,Marienkäfer,Ein Beispiel für Tier ist ___.,-19.109455585479736,-4.777363896369934
4733,google/gemma-3-12b-it,Tier,ger,generic,Pfau,Ein Beispiel für Tier ist ___.,-23.75,-11.875
4734,google/gemma-3-12b-it,Tier,ger,generic,Pelikan,Ein Beispiel für Tier ist ___.,-24.90625,-12.453125
4735,google/gemma-3-12b-it,Tier,ger,generic,Pinguin,Ein Beispiel für Tier ist ___.,-16.24560546875,-5.415201822916667
4736,google/gemma-3-12b-it,Tier,ger,generic,Fasan,Ein Beispiel für Tier ist ___.,-23.0,-11.5
4737,google/gemma-3-12b-it,Tier,ger,generic,Seepferdchen,Ein Beispiel für Tier ist ___.,-21.813810348510742,-5.4534525871276855
4738,google/gemma-3-12b-it,Tier,ger,generic,Seestern,Ein Beispiel für Tier ist ___.,-18.84375,-9.421875
4739,google/gemma-3-12b-it,Tier,ger,generic,Schwan,Ein Beispiel für Tier ist ___.,-20.4375,-10.21875
4740,google/gemma-3-12b-it,Tier,ger,generic,Tarantel,Ein Beispiel für Tier ist ___.,-21.265625,-10.6328125
4741,google/gemma-3-12b-it,Tier,ger,generic,Zecke,Ein Beispiel für Tier ist ___.,-25.1875,-12.59375
4742,google/gemma-3-12b-it,Tier,ger,generic,Fliegen,Ein Beispiel für Tier ist ___.,-16.90625,-8.453125
4743,google/gemma-3-12b-it,Tier,ger,indefinite_prod,Ameise,Nenne ein Beispiel für Tier: ___,-12.5556640625,-6.27783203125
4744,google/gemma-3-12b-it,Tier,ger,indefinite_prod,Biene,Nenne ein Beispiel für Tier: ___,-14.875,-7.4375
4745,google/gemma-3-12b-it,Tier,ger,indefinite_prod,Schmetterling,Nenne ein Beispiel für Tier: ___,-15.406791687011719,-5.135597229003906
4746,google/gemma-3-12b-it,Tier,ger,indefinite_prod,Krähe,Nenne ein Beispiel für Tier: ___,-16.168701171875,-8.0843505859375
4747,google/gemma-3-12b-it,Tier,ger,indefinite_prod,Ente,Nenne ein Beispiel für Tier: ___,-12.375027894973755,-6.187513947486877
4748,google/gemma-3-12b-it,Tier,ger,indefinite_prod,Adler,Nenne ein Beispiel für Tier: ___,-14.25,-14.25
4749,google/gemma-3-12b-it,Tier,ger,indefinite_prod,Frosch,Nenne ein Beispiel für Tier: ___,-11.539688110351562,-3.846562703450521
4750,google/gemma-3-12b-it,Tier,ger,indefinite_prod,Kolibri,Nenne ein Beispiel für Tier: ___,-14.755584716796875,-7.3777923583984375
4751,google/gemma-3-12b-it,Tier,ger,indefinite_prod,Leguan,Nenne ein Beispiel für Tier: ___,-14.15625,-7.078125
4752,google/gemma-3-12b-it,Tier,ger,indefinite_prod,Eidechse,Nenne ein Beispiel für Tier: ___,-11.893856048583984,-2.973464012145996
4753,google/gemma-3-12b-it,Tier,ger,indefinite_prod,Eule,Nenne ein Beispiel für Tier: ___,-10.86328125,-5.431640625
4754,google/gemma-3-12b-it,Tier,ger,indefinite_prod,Papagei,Nenne ein Beispiel für Tier: ___,-13.888092517852783,-4.629364172617595
4755,google/gemma-3-12b-it,Tier,ger,indefinite_prod,Möwe,Nenne ein Beispiel für Tier: ___,-14.1533203125,-7.07666015625
4756,google/gemma-3-12b-it,Tier,ger,indefinite_prod,Schlange,Nenne ein Beispiel für Tier: ___,-12.500116348266602,-6.250058174133301
4757,google/gemma-3-12b-it,Tier,ger,indefinite_prod,Spinne,Nenne ein Beispiel für Tier: ___,-15.87575912475586,-7.93787956237793
4758,google/gemma-3-12b-it,Tier,ger,indefinite_prod,Geier,Nenne ein Beispiel für Tier: ___,-15.5625,-7.78125
4759,google/gemma-3-12b-it,Tier,ger,indefinite_prod,Wespe,Nenne ein Beispiel für Tier: ___,-20.46875,-10.234375
4760,google/gemma-3-12b-it,Tier,ger,indefinite_prod,Wurm,Nenne ein Beispiel für Tier: ___,-12.0714111328125,-6.03570556640625
4761,google/gemma-3-12b-it,Tier,ger,indefinite_prod,Käfer,Nenne ein Beispiel für Tier: ___,-14.820281982421875,-7.4101409912109375
4762,google/gemma-3-12b-it,Tier,ger,indefinite_prod,Libelle,Nenne ein Beispiel für Tier: ___,-18.13189697265625,-9.065948486328125
4763,google/gemma-3-12b-it,Tier,ger,indefinite_prod,Flamingo,Nenne ein Beispiel für Tier: ___,-13.9375,-13.9375
4764,google/gemma-3-12b-it,Tier,ger,indefinite_prod,Falke,Nenne ein Beispiel für Tier: ___,-12.671875,-6.3359375
4765,google/gemma-3-12b-it,Tier,ger,indefinite_prod,Marienkäfer,Nenne ein Beispiel für Tier: ___,-15.006504535675049,-3.751626133918762
4766,google/gemma-3-12b-it,Tier,ger,indefinite_prod,Pfau,Nenne ein Beispiel für Tier: ___,-15.8984375,-7.94921875
4767,google/gemma-3-12b-it,Tier,ger,indefinite_prod,Pelikan,Nenne ein Beispiel für Tier: ___,-13.2412109375,-6.62060546875
4768,google/gemma-3-12b-it,Tier,ger,indefinite_prod,Pinguin,Nenne ein Beispiel für Tier: ___,-11.570650100708008,-3.8568833669026694
4769,google/gemma-3-12b-it,Tier,ger,indefinite_prod,Fasan,Nenne ein Beispiel für Tier: ___,-18.03125,-9.015625
4770,google/gemma-3-12b-it,Tier,ger,indefinite_prod,Seepferdchen,Nenne ein Beispiel für Tier: ___,-13.16615605354309,-3.2915390133857727
4771,google/gemma-3-12b-it,Tier,ger,indefinite_prod,Seestern,Nenne ein Beispiel für Tier: ___,-18.1875,-9.09375
4772,google/gemma-3-12b-it,Tier,ger,indefinite_prod,Schwan,Nenne ein Beispiel für Tier: ___,-17.28125,-8.640625
4773,google/gemma-3-12b-it,Tier,ger,indefinite_prod,Tarantel,Nenne ein Beispiel für Tier: ___,-17.7099609375,-8.85498046875
4774,google/gemma-3-12b-it,Tier,ger,indefinite_prod,Zecke,Nenne ein Beispiel für Tier: ___,-14.1328125,-7.06640625
4775,google/gemma-3-12b-it,Tier,ger,indefinite_prod,Fliegen,Nenne ein Beispiel für Tier: ___,-19.28125,-9.640625
4776,google/gemma-3-12b-it,Kleidung,ger,generic,Bluse,Ein Beispiel für Kleidung ist ___.,-16.3515625,-8.17578125
4777,google/gemma-3-12b-it,Kleidung,ger,generic,Umhang,Ein Beispiel für Kleidung ist ___.,-22.1875,-11.09375
4778,google/gemma-3-12b-it,Kleidung,ger,generic,Mantel,Ein Beispiel für Kleidung ist ___.,-17.0,-17.0
4779,google/gemma-3-12b-it,Kleidung,ger,generic,Kleid,Ein Beispiel für Kleidung ist ___.,-11.8125,-11.8125
4780,google/gemma-3-12b-it,Kleidung,ger,generic,Handschuh,Ein Beispiel für Kleidung ist ___.,-22.13507080078125,-7.37835693359375
4781,google/gemma-3-12b-it,Kleidung,ger,generic,Jacke,Ein Beispiel für Kleidung ist ___.,-17.65234375,-8.826171875
4782,google/gemma-3-12b-it,Kleidung,ger,generic,Regenjacke,Ein Beispiel für Kleidung ist ___.,-19.2109375,-9.60546875
4783,google/gemma-3-12b-it,Kleidung,ger,generic,Schal,Ein Beispiel für Kleidung ist ___.,-17.71875,-8.859375
4784,google/gemma-3-12b-it,Kleidung,ger,generic,Hemd,Ein Beispiel für Kleidung ist ___.,-20.171875,-10.0859375
4785,google/gemma-3-12b-it,Kleidung,ger,generic,Rock,Ein Beispiel für Kleidung ist ___.,-15.5625,-15.5625
4786,google/gemma-3-12b-it,Kleidung,ger,generic,Socke,Ein Beispiel für Kleidung ist ___.,-22.6875,-11.34375
4787,google/gemma-3-12b-it,Kleidung,ger,generic,Pullover,Ein Beispiel für Kleidung ist ___.,-16.750938415527344,-8.375469207763672
4788,google/gemma-3-12b-it,Kleidung,ger,generic,Stirnband,Ein Beispiel für Kleidung ist ___.,-18.1591796875,-6.053059895833333
4789,google/gemma-3-12b-it,Kleidung,ger,generic,Krawatte,Ein Beispiel für Kleidung ist ___.,-16.6171875,-5.5390625
4790,google/gemma-3-12b-it,Kleidung,ger,indefinite_prod,Bluse,Nenne ein Beispiel für Kleidung: ___,-10.125438690185547,-5.062719345092773
4791,google/gemma-3-12b-it,Kleidung,ger,indefinite_prod,Umhang,Nenne ein Beispiel für Kleidung: ___,-15.673828125,-7.8369140625
4792,google/gemma-3-12b-it,Kleidung,ger,indefinite_prod,Mantel,Nenne ein Beispiel für Kleidung: ___,-8.125,-8.125
4793,google/gemma-3-12b-it,Kleidung,ger,indefinite_prod,Kleid,Nenne ein Beispiel für Kleidung: ___,-9.25,-9.25
4794,google/gemma-3-12b-it,Kleidung,ger,indefinite_prod,Handschuh,Nenne ein Beispiel für Kleidung: ___,-18.188003540039062,-6.0626678466796875
4795,google/gemma-3-12b-it,Kleidung,ger,indefinite_prod,Jacke,Nenne ein Beispiel für Kleidung: ___,-8.68829345703125,-4.344146728515625
4796,google/gemma-3-12b-it,Kleidung,ger,indefinite_prod,Regenjacke,Nenne ein Beispiel für Kleidung: ___,-13.47705078125,-6.738525390625
4797,google/gemma-3-12b-it,Kleidung,ger,indefinite_prod,Schal,Nenne ein Beispiel für Kleidung: ___,-9.63067626953125,-4.815338134765625
4798,google/gemma-3-12b-it,Kleidung,ger,indefinite_prod,Hemd,Nenne ein Beispiel für Kleidung: ___,-6.3769073486328125,-3.1884536743164062
4799,google/gemma-3-12b-it,Kleidung,ger,indefinite_prod,Rock,Nenne ein Beispiel für Kleidung: ___,-9.3125,-9.3125
4800,google/gemma-3-12b-it,Kleidung,ger,indefinite_prod,Socke,Nenne ein Beispiel für Kleidung: ___,-18.5625,-9.28125
4801,google/gemma-3-12b-it,Kleidung,ger,indefinite_prod,Pullover,Nenne ein Beispiel für Kleidung: ___,-7.8751115798950195,-3.9375557899475098
4802,google/gemma-3-12b-it,Kleidung,ger,indefinite_prod,Stirnband,Nenne ein Beispiel für Kleidung: ___,-16.876911163330078,-5.625637054443359
4803,google/gemma-3-12b-it,Kleidung,ger,indefinite_prod,Krawatte,Nenne ein Beispiel für Kleidung: ___,-15.6258544921875,-5.2086181640625
4804,google/gemma-3-12b-it,Baumaschinen,ger,generic,Kranich,Ein Beispiel für Baumaschinen ist ___.,-31.0,-15.5
4805,google/gemma-3-12b-it,Baumaschinen,ger,indefinite_prod,Kranich,Nenne ein Beispiel für Baumaschinen: ___,-32.625,-16.3125
4806,google/gemma-3-12b-it,Essen,ger,generic,Huhn,Ein Beispiel für Essen ist ___.,-18.62527847290039,-9.312639236450195
4807,google/gemma-3-12b-it,Essen,ger,generic,Apfel,Ein Beispiel für Essen ist ___.,-14.494873046875,-7.2474365234375
4808,google/gemma-3-12b-it,Essen,ger,generic,Avocado,Ein Beispiel für Essen ist ___.,-18.375,-18.375
4809,google/gemma-3-12b-it,Essen,ger,generic,Banane,Ein Beispiel für Essen ist ___.,-20.0625,-10.03125
4810,google/gemma-3-12b-it,Essen,ger,generic,Bohne,Ein Beispiel für Essen ist ___.,-17.7608642578125,-8.88043212890625
4811,google/gemma-3-12b-it,Essen,ger,generic,Blaubeere,Ein Beispiel für Essen ist ___.,-26.140625,-8.713541666666666
4812,google/gemma-3-12b-it,Essen,ger,generic,Mohrrübe,Ein Beispiel für Essen ist ___.,-20.693359375,-5.17333984375
4813,google/gemma-3-12b-it,Essen,ger,generic,Blumenkohl,Ein Beispiel für Essen ist ___.,-19.750019192695618,-6.5833397308985395
4814,google/gemma-3-12b-it,Essen,ger,generic,Sellerie,Ein Beispiel für Essen ist ___.,-23.257537841796875,-11.628768920898438
4815,google/gemma-3-12b-it,Essen,ger,generic,Kirsche,Ein Beispiel für Essen ist ___.,-21.359375,-10.6796875
4816,google/gemma-3-12b-it,Essen,ger,generic,Preiselbeere,Ein Beispiel für Essen ist ___.,-27.71876060962677,-6.9296901524066925
4817,google/gemma-3-12b-it,Essen,ger,generic,Gurke,Ein Beispiel für Essen ist ___.,-18.40625,-9.203125
4818,google/gemma-3-12b-it,Essen,ger,generic,Feige,Ein Beispiel für Essen ist ___.,-21.09375,-10.546875
4819,google/gemma-3-12b-it,Essen,ger,generic,Ingwer,Ein Beispiel für Essen ist ___.,-15.893310546875,-7.9466552734375
4820,google/gemma-3-12b-it,Essen,ger,generic,Gans,Ein Beispiel für Essen ist ___.,-17.125,-17.125
4821,google/gemma-3-12b-it,Essen,ger,generic,Weintraube,Ein Beispiel für Essen ist ___.,-23.625,-7.875
4822,google/gemma-3-12b-it,Essen,ger,generic,Zitrone,Ein Beispiel für Essen ist ___.,-20.781497955322266,-6.927165985107422
4823,google/gemma-3-12b-it,Essen,ger,generic,Mango,Ein Beispiel für Essen ist ___.,-18.375,-18.375
4824,google/gemma-3-12b-it,Essen,ger,generic,Melone,Ein Beispiel für Essen ist ___.,-21.84375,-10.921875
4825,google/gemma-3-12b-it,Essen,ger,generic,Olive,Ein Beispiel für Essen ist ___.,-18.125,-18.125
4826,google/gemma-3-12b-it,Essen,ger,generic,Zwiebel,Ein Beispiel für Essen ist ___.,-17.91461181640625,-5.971537272135417
4827,google/gemma-3-12b-it,Essen,ger,generic,Papaya,Ein Beispiel für Essen ist ___.,-19.40625,-9.703125
4828,google/gemma-3-12b-it,Essen,ger,generic,Erbse,Ein Beispiel für Essen ist ___.,-14.315460205078125,-7.1577301025390625
4829,google/gemma-3-12b-it,Essen,ger,generic,Pfirsich,Ein Beispiel für Essen ist ___.,-21.6015625,-7.200520833333333
4830,google/gemma-3-12b-it,Essen,ger,generic,Birne,Ein Beispiel für Essen ist ___.,-17.328125,-8.6640625
4831,google/gemma-3-12b-it,Essen,ger,generic,Ananas,Ein Beispiel für Essen ist ___.,-14.9375,-7.46875
4832,google/gemma-3-12b-it,Essen,ger,generic,Granatapfel,Ein Beispiel für Essen ist ___.,-17.515859603881836,-5.838619867960612
4833,google/gemma-3-12b-it,Essen,ger,generic,Kartoffel,Ein Beispiel für Essen ist ___.,-22.0,-11.0
4834,google/gemma-3-12b-it,Essen,ger,generic,Kürbis,Ein Beispiel für Essen ist ___.,-16.947265625,-8.4736328125
4835,google/gemma-3-12b-it,Essen,ger,generic,Radieschen,Ein Beispiel für Essen ist ___.,-19.25281524658203,-6.417605082194011
4836,google/gemma-3-12b-it,Essen,ger,generic,Himbeere,Ein Beispiel für Essen ist ___.,-20.52099609375,-6.84033203125
4837,google/gemma-3-12b-it,Essen,ger,generic,Erdbeere,Ein Beispiel für Essen ist ___.,-17.411956787109375,-5.803985595703125
4838,google/gemma-3-12b-it,Essen,ger,generic,Tomate,Ein Beispiel für Essen ist ___.,-20.375,-10.1875
4839,google/gemma-3-12b-it,Essen,ger,generic,Pute,Ein Beispiel für Essen ist ___.,-22.8125,-11.40625
4840,google/gemma-3-12b-it,Essen,ger,generic,Limette,Ein Beispiel für Essen ist ___.,-21.328125,-10.6640625
4841,google/gemma-3-12b-it,Essen,ger,generic,Orange,Ein Beispiel für Essen ist ___.,-17.625,-17.625
4842,google/gemma-3-12b-it,Essen,ger,generic,Paprika,Ein Beispiel für Essen ist ___.,-15.404541015625,-7.7022705078125
4843,google/gemma-3-12b-it,Essen,ger,indefinite_prod,Huhn,Nenne ein Beispiel für Essen: ___,-11.688125610351562,-5.844062805175781
4844,google/gemma-3-12b-it,Essen,ger,indefinite_prod,Apfel,Nenne ein Beispiel für Essen: ___,-6.25341796875,-3.126708984375
4845,google/gemma-3-12b-it,Essen,ger,indefinite_prod,Avocado,Nenne ein Beispiel für Essen: ___,-10.3125,-10.3125
4846,google/gemma-3-12b-it,Essen,ger,indefinite_prod,Banane,Nenne ein Beispiel für Essen: ___,-6.3427734375,-3.17138671875
4847,google/gemma-3-12b-it,Essen,ger,indefinite_prod,Bohne,Nenne ein Beispiel für Essen: ___,-15.6392822265625,-7.81964111328125
